sample_id,aum
1260,9.774881337998343
5000,9.388387171948542
43944,8.969820237550579
9821,8.800222029451463
41888,8.799846172332764
33050,8.72783987932518
22374,8.631380249242314
22303,8.62371455645952
9274,8.61677086353302
32093,8.398960426205495
1294,8.388724909942658
4311,8.385440569432056
22717,8.366452989031057
21330,8.308001901282639
33191,8.154089978483857
9166,8.126748847179725
1429,8.097015068667833
19141,8.082541583014317
4984,8.057982704678519
42684,8.021181047939864
5845,7.964406894855812
6040,7.94134988745705
41342,7.901930855923012
38849,7.868712425231934
5657,7.858456922359154
46334,7.846673144668829
9064,7.841090753430226
11562,7.830793767678933
31637,7.82632966119735
10007,7.8100571691012775
35969,7.777603127917305
19298,7.7682517786495024
35269,7.7666544132545345
3740,7.764481992018028
7229,7.758649510438325
32446,7.715502094049922
6455,7.71219274645946
6511,7.7028493783513055
48802,7.697985269984261
39918,7.694712888999064
27964,7.686991580197068
6160,7.619159737571341
4915,7.609798992266421
25406,7.603115003617083
4837,7.57411874317732
5094,7.55809124180528
10399,7.547646467802955
3847,7.540851491396545
9360,7.53677547564272
11153,7.528613545855538
8822,7.520881777904073
35783,7.500206611195549
39567,7.468293920892184
9674,7.461485061489168
14839,7.455974537818158
9972,7.453928157931468
24900,7.449625542906464
5631,7.442692240730661
1574,7.441824505563642
27435,7.428926592967549
3377,7.4259370780382
44318,7.424391480742908
40951,7.42209716703071
46275,7.419475012138242
41131,7.41540204892393
39185,7.414859251897843
4394,7.41191423037013
29982,7.4106748573115615
48324,7.399714899844811
48869,7.399292576508444
48485,7.39083270166741
39592,7.388935085202827
6168,7.388649365941032
14997,7.3830141737812855
8762,7.381440162658691
6076,7.376170717301916
8715,7.363137276446233
5699,7.349437021818317
6452,7.331151514756875
33325,7.329248615952789
10668,7.321179645960449
8313,7.319882686020898
44313,7.318910465865839
43052,7.3133075667209315
21826,7.312047850890238
11248,7.311303154366915
7820,7.30635736027702
47219,7.3055925330177685
5640,7.299732493572548
42339,7.296381954286919
46993,7.295216302402684
1358,7.294630092675568
4470,7.2873775333654685
20474,7.286538256973516
6127,7.2858381334875455
24433,7.283241099998599
34490,7.282021788300061
7379,7.277626301421494
2038,7.26195022366086
46191,7.260600762289078
26388,7.25915084510553
16555,7.243829785800371
8395,7.237694818465436
14045,7.234022844033163
41072,7.216169990477015
28018,7.199775773970807
6371,7.191416271397324
16480,7.190664367597611
43403,7.18848180770874
20111,7.18576551656254
30995,7.181892035437412
1953,7.178526956038397
6339,7.177583573294467
31609,7.174541762617768
8100,7.164034689059023
46251,7.149128157584394
35905,7.143485209980949
5200,7.138913076432025
5471,7.138440370559692
18387,7.121690292827418
26623,7.118164117219018
6720,7.114727675914764
43063,7.11140270995312
6129,7.110202953463695
41652,7.102089018118186
45942,7.097653388977051
5507,7.095948453809394
8666,7.090724281600265
44629,7.0864946998533656
9127,7.080842838912714
39248,7.075968918253164
7322,7.069012361471771
48322,7.063628786900004
2482,7.062991490129565
36941,7.059486987160855
41307,7.059260657576264
40241,7.058521872661153
11921,7.057722294916872
33453,7.0569198561496425
5008,7.044629822011854
10564,7.044162414113029
29642,7.0402441962820586
9894,7.038791275415265
5046,7.036185753150065
17329,7.017990362448771
24299,7.017631483859703
49852,7.017561130836362
49938,7.017463058721824
3484,7.0166283552763895
4770,7.016498811909409
2277,7.010862970449885
5068,7.009055389732611
41449,7.0072003427099006
22981,7.004525587206981
19462,6.9954074445318
5173,6.991106854110468
9051,6.982208165966097
32216,6.9755707490639605
25144,6.972857498731769
2705,6.972800997437024
12229,6.969954746668456
699,6.962437829033274
13853,6.961946053583114
2455,6.959117332442862
5918,6.951710167478343
9616,6.950756672952996
